frame_num,type
371,after crush
372,after crush
373,after crush
374,after crush
375,after crush
376,after crush
377,after crush
378,after crush
379,after crush
380,after crush
381,after crush
382,after crush
383,after crush
384,after crush
385,after crush
386,after crush
387,after crush
388,after crush
389,after crush
390,after crush
391,after crush
392,after crush
393,after crush
394,after crush
395,after crush
396,after crush
397,after crush
398,after crush
399,after crush
400,after crush
401,after crush
402,after crush
403,after crush
404,after crush
405,after crush
406,after crush
407,after crush
408,after crush
409,after crush
410,after crush
411,after crush
412,after crush
413,after crush
414,after crush
415,after crush
416,after crush
417,after crush
418,after crush
419,after crush
420,after crush
421,after crush
422,after crush
423,after crush
424,after crush
425,after crush
426,after crush
427,after crush
428,after crush
429,after crush
430,after crush
431,after crush
432,after crush
433,after crush
434,after crush
435,after crush
436,after crush
437,after crush
438,after crush
439,after crush
440,after crush
441,after crush
442,after crush
443,after crush
444,after crush
445,after crush
446,after crush
447,after crush
448,after crush
449,after crush
450,after crush
451,after crush
452,after crush
453,after crush
454,after crush
455,after crush
456,after crush
457,after crush
458,after crush
459,after crush
460,after crush
461,after crush
462,after crush
463,after crush
464,after crush
465,after crush
466,after crush
467,after crush
468,after crush
469,after crush
470,after crush
471,after crush
472,after crush
473,after crush
474,after crush
475,after crush
476,after crush
477,after crush
478,after crush
479,after crush
480,after crush
481,after crush
482,after crush
483,after crush
484,after crush
485,after crush
486,after crush
487,after crush
488,after crush
489,after crush
490,after crush
491,after crush
492,after crush
493,after crush
494,after crush
495,after crush
496,after crush
497,after crush
498,after crush
499,after crush
500,after crush
501,after crush
502,after crush
503,after crush
504,after crush
505,after crush
506,after crush
507,after crush
508,after crush
509,after crush
510,after crush
511,after crush
512,after crush
513,after crush
514,after crush
515,after crush
516,after crush
517,after crush
518,after crush
519,after crush
520,after crush
521,after crush
522,after crush
523,after crush
524,after crush
525,after crush
526,after crush
527,after crush
528,after crush
529,after crush
530,after crush
531,after crush
532,after crush
533,after crush
534,after crush
535,after crush
536,after crush
537,after crush
538,after crush
539,after crush
540,after crush
541,after crush
542,after crush
543,after crush
544,after crush
545,after crush
546,after crush
547,after crush
548,after crush
549,after crush
550,after crush
551,after crush
552,after crush
553,after crush
554,after crush
555,after crush
556,after crush
557,after crush
558,after crush
559,after crush
560,after crush
561,after crush
562,after crush
563,after crush
564,after crush
565,after crush
566,after crush
567,after crush
568,after crush
569,after crush
570,after crush
571,after crush
572,after crush
573,after crush
574,after crush
575,after crush
576,after crush
577,after crush
578,after crush
579,after crush
580,after crush
581,after crush
582,after crush
583,after crush
584,after crush
585,after crush
586,after crush
587,after crush
588,after crush
589,after crush
590,after crush
591,after crush
592,after crush
593,after crush
594,after crush
595,after crush
596,after crush
597,after crush
598,after crush
599,after crush
600,after crush
601,after crush
602,after crush
603,after crush
604,after crush
605,after crush
606,after crush
607,after crush
608,after crush
609,after crush
610,after crush
611,after crush
612,after crush
613,after crush
614,after crush
615,after crush
616,after crush
617,after crush
618,after crush
619,after crush
620,after crush
621,after crush
622,after crush
623,after crush
624,after crush
625,after crush
626,after crush
627,after crush
628,after crush
629,after crush
630,after crush
631,after crush
632,after crush
633,after crush
634,after crush
635,after crush
636,after crush
637,after crush
638,after crush
639,after crush
640,after crush
641,after crush
642,after crush
643,after crush
644,after crush
645,after crush
646,after crush
647,after crush
648,after crush
649,after crush
650,after crush
651,after crush
652,after crush
653,after crush
654,after crush
655,after crush
656,after crush
657,after crush
658,after crush
659,after crush
660,after crush
661,after crush
662,after crush
663,after crush
664,after crush
665,after crush
666,after crush
667,after crush
668,after crush
669,after crush
670,after crush
671,after crush
672,after crush
673,after crush
674,after crush
675,after crush
676,after crush
677,after crush
678,after crush
679,after crush
680,after crush
681,after crush
682,after crush
683,after crush
684,after crush
685,after crush
686,after crush
687,after crush
688,after crush
689,after crush
690,after crush
691,after crush
692,after crush
693,after crush
694,after crush
695,after crush
696,after crush
697,after crush
698,after crush
699,after crush
700,after crush
701,after crush
702,after crush
703,after crush
704,after crush
705,after crush
706,after crush
707,after crush
708,after crush
709,after crush
710,after crush
711,after crush
712,after crush
713,after crush
714,after crush
715,after crush
716,after crush
717,after crush
718,after crush
719,after crush
720,after crush
721,after crush
722,after crush
723,after crush
724,after crush
725,after crush
726,after crush
727,after crush
728,after crush
729,after crush
730,after crush
731,after crush
732,after crush
733,after crush
734,after crush
735,after crush
736,after crush
737,after crush
738,after crush
739,after crush
740,after crush
741,after crush
742,after crush
743,after crush
744,after crush
745,after crush
746,after crush
747,after crush
748,after crush
749,after crush
750,after crush
751,after crush
752,after crush
753,after crush
754,after crush
755,after crush
756,after crush
757,after crush
758,after crush
759,after crush
760,after crush
761,after crush
762,after crush
763,after crush
764,after crush
765,after crush
766,after crush
767,after crush
768,after crush
769,after crush
770,after crush
771,after crush
772,after crush
773,after crush
774,after crush
775,after crush
776,after crush
777,after crush
778,after crush
779,after crush
780,after crush
781,after crush
782,after crush
783,after crush
784,after crush
785,after crush
786,after crush
787,after crush
788,after crush
789,after crush
790,after crush
791,after crush
792,after crush
793,after crush
794,after crush
795,after crush
796,after crush
797,after crush
798,after crush
799,after crush
800,after crush
801,after crush
802,after crush
803,after crush
804,after crush
805,after crush
806,after crush
807,after crush
808,after crush
809,after crush
810,after crush
811,after crush
812,after crush
813,after crush
814,after crush
815,after crush
816,after crush
817,after crush
818,after crush
819,after crush
820,after crush
821,after crush
822,after crush
823,after crush
824,after crush
825,after crush
826,after crush
827,after crush
828,after crush
829,after crush
830,after crush
831,after crush
832,after crush
833,after crush
834,after crush
835,after crush
836,after crush
837,after crush
838,after crush
839,after crush
840,after crush
841,after crush
842,after crush
843,after crush
844,after crush
845,after crush
846,after crush
847,after crush
848,after crush
849,after crush
850,after crush
851,after crush
852,after crush
853,after crush
854,after crush
855,after crush
856,after crush
857,after crush
858,after crush
859,after crush
860,after crush
861,after crush
862,after crush
863,after crush
864,after crush
865,after crush
866,after crush
867,after crush
868,after crush
869,after crush
870,after crush
871,after crush
872,after crush
873,after crush
874,after crush
875,after crush
876,after crush
877,after crush
878,after crush
879,after crush
880,after crush
881,after crush
882,after crush
883,after crush
884,after crush
885,after crush
886,after crush
887,after crush
888,after crush
889,after crush
890,after crush
891,after crush
892,after crush
893,after crush
894,after crush
895,after crush
896,after crush
897,after crush
898,after crush
899,after crush
900,after crush
901,after crush
902,after crush
903,after crush
904,after crush
905,after crush
906,after crush
907,after crush
908,after crush
909,after crush
910,after crush
911,after crush
912,after crush
913,after crush
914,after crush
915,after crush
916,after crush
917,after crush
918,after crush
919,after crush
920,after crush
921,after crush
922,after crush
923,after crush
924,after crush
925,after crush
926,after crush
927,after crush
928,after crush
929,after crush
930,after crush
931,after crush
932,after crush
933,after crush
934,after crush
935,after crush
936,after crush
937,after crush
938,after crush
939,after crush
940,after crush
941,after crush
942,after crush
943,after crush
944,after crush
945,after crush
946,after crush
947,after crush
948,after crush
949,after crush
950,after crush
951,after crush
952,after crush
953,after crush
954,after crush
955,after crush
956,after crush
957,after crush
958,after crush
959,after crush
960,after crush
961,after crush
962,after crush
963,after crush
964,after crush
965,after crush
966,after crush
967,after crush
968,after crush
969,after crush
970,after crush
971,after crush
972,after crush
973,after crush
974,after crush
975,after crush
976,after crush
977,after crush
978,after crush
979,after crush
980,after crush
981,after crush
982,after crush
983,after crush
984,after crush
985,after crush
986,after crush
987,after crush
988,after crush
989,after crush
990,after crush
991,after crush
992,after crush
993,after crush
994,after crush
995,after crush
996,after crush
997,after crush
998,after crush
999,after crush
1000,after crush
1001,after crush
1002,after crush
1003,after crush
1004,after crush
1005,after crush
1006,after crush
1007,after crush
1008,after crush
1009,after crush
1010,after crush
1011,after crush
1012,after crush
1013,after crush
1014,after crush
1015,after crush
1016,after crush
1017,after crush
1018,after crush
1019,after crush
1020,after crush
1021,after crush
1022,after crush
1023,after crush
1024,after crush
1025,after crush
1026,after crush
1027,after crush
1028,after crush
1029,after crush
1030,after crush
1031,after crush
1032,after crush
1033,after crush
1034,after crush
1035,after crush
1036,after crush
1037,after crush
1038,after crush
1039,after crush
1040,after crush
1041,after crush
1042,after crush
1043,after crush
1044,after crush
1045,after crush
1046,after crush
1047,after crush
1048,after crush
1049,after crush
1050,after crush
1051,after crush
1052,after crush
1053,after crush
1054,after crush
1055,after crush
1056,after crush
1057,after crush
1058,after crush
1059,after crush
1060,after crush
1061,after crush
1062,after crush
1063,after crush
1064,after crush
1065,after crush
1066,after crush
1067,after crush
1068,after crush
1069,after crush
1070,after crush
1071,after crush
1072,after crush
1073,after crush
1074,after crush
1075,after crush
1076,after crush
1077,after crush
1078,after crush
1079,after crush
1080,after crush
1081,after crush
1082,after crush
1083,after crush
1084,after crush
1085,after crush
1086,after crush
1087,after crush
1088,after crush
1089,after crush
1090,after crush
1091,after crush
1092,after crush
1093,after crush
1094,after crush
1095,after crush
1096,after crush
1097,after crush
1098,after crush
1099,after crush
1100,after crush
1101,after crush
1102,after crush
1103,after crush
1104,after crush
1105,after crush
1106,after crush
1107,after crush
1108,after crush
1109,after crush
1110,after crush
1111,after crush
1112,after crush
1113,after crush
1114,after crush
1115,after crush
1116,after crush
1117,after crush
1118,after crush
1119,after crush
1120,after crush
1121,after crush
1122,after crush
1123,after crush
1124,after crush
1125,after crush
1126,after crush
1127,after crush
1128,after crush
1129,after crush
1130,after crush
1131,after crush
1132,after crush
1133,after crush
1134,after crush
1135,after crush
1136,after crush
1137,after crush
1138,after crush
1139,after crush
1140,after crush
1141,after crush
1142,after crush
1143,after crush
1144,after crush
1145,after crush
1146,after crush
1147,after crush
1148,after crush
1149,after crush
1150,after crush
1151,after crush
1152,after crush
1153,after crush
1154,after crush
1155,after crush
1156,after crush
1157,after crush
1158,after crush
1159,after crush
1160,after crush
1161,after crush
1162,after crush
1163,after crush
1164,after crush
1165,after crush
1166,after crush
1167,after crush
1168,after crush
1169,after crush
1170,after crush
1171,after crush
1172,after crush
1173,after crush
1174,after crush
1175,after crush
1176,after crush
1177,after crush
1178,after crush
1179,after crush
1180,after crush
1181,after crush
1182,after crush
1183,after crush
1184,after crush
1185,after crush
1186,after crush
1187,after crush
1188,after crush
1189,after crush
1190,after crush
1191,after crush
1192,after crush
1193,after crush
1194,after crush
1195,after crush
1196,after crush
1197,after crush
1198,after crush
1199,after crush
1200,after crush
1201,after crush
1202,after crush
1203,after crush
1204,after crush
1205,after crush
1206,after crush
1207,after crush
1208,after crush
1209,after crush
1210,after crush
1211,after crush
1212,after crush
1213,after crush
1214,after crush
1215,after crush
1216,after crush
1217,after crush
1218,after crush
1219,after crush
1220,after crush
