frame_num,type
378,before crush
379,before crush
380,before crush
381,before crush
382,before crush
383,before crush
384,before crush
385,before crush
386,before crush
387,before crush
388,before crush
389,before crush
390,before crush
391,before crush
392,before crush
393,before crush
394,before crush
395,before crush
396,before crush
397,before crush
398,before crush
399,before crush
400,before crush
401,before crush
402,before crush
403,before crush
404,before crush
405,before crush
406,before crush
407,before crush
408,before crush
409,before crush
410,before crush
411,before crush
412,before crush
413,before crush
414,before crush
415,before crush
416,before crush
417,before crush
418,before crush
419,before crush
420,before crush
421,before crush
422,before crush
423,before crush
424,before crush
425,before crush
426,before crush
427,before crush
428,before crush
429,before crush
430,before crush
431,before crush
432,before crush
433,before crush
434,before crush
435,before crush
436,before crush
437,before crush
438,before crush
439,before crush
440,before crush
441,before crush
442,before crush
443,before crush
444,before crush
445,before crush
446,before crush
447,before crush
448,before crush
449,before crush
450,before crush
451,before crush
452,before crush
453,before crush
454,before crush
455,before crush
456,before crush
457,before crush
458,before crush
459,before crush
460,before crush
461,before crush
462,before crush
463,before crush
464,before crush
465,before crush
466,before crush
467,before crush
468,before crush
469,before crush
470,before crush
471,before crush
472,before crush
473,before crush
474,before crush
475,before crush
476,before crush
477,before crush
478,before crush
479,before crush
480,before crush
481,before crush
482,before crush
483,before crush
484,before crush
485,before crush
486,before crush
487,before crush
488,before crush
489,before crush
490,before crush
491,before crush
492,before crush
493,before crush
494,before crush
495,before crush
496,before crush
497,before crush
498,before crush
499,before crush
500,before crush
501,before crush
502,before crush
503,before crush
504,before crush
505,before crush
506,before crush
507,before crush
508,before crush
509,before crush
510,before crush
511,before crush
512,before crush
513,before crush
514,before crush
515,before crush
516,before crush
517,before crush
518,before crush
519,before crush
520,before crush
521,before crush
522,before crush
523,before crush
524,before crush
525,crush moment
526,crush moment
527,crush moment
528,crush moment
529,crush moment
530,crush moment
531,crush moment
532,crush moment
533,crush moment
534,crush moment
535,crush moment
536,crush moment
537,crush moment
538,crush moment
539,crush moment
540,crush moment
541,crush moment
542,crush moment
543,crush moment
544,crush moment
545,crush moment
546,crush moment
547,crush moment
548,crush moment
549,crush moment
550,crush moment
551,crush moment
552,crush moment
553,crush moment
554,crush moment
555,crush moment
556,crush moment
557,crush moment
558,crush moment
559,crush moment
560,crush moment
561,crush moment
562,crush moment
563,crush moment
564,crush moment
565,after crush
566,after crush
567,after crush
568,after crush
569,after crush
570,after crush
571,after crush
572,after crush
573,after crush
574,after crush
575,after crush
576,after crush
577,after crush
578,after crush
579,after crush
580,after crush
581,after crush
582,after crush
583,after crush
584,after crush
585,after crush
586,after crush
587,after crush
588,after crush
589,after crush
590,after crush
591,after crush
592,after crush
593,after crush
594,after crush
595,after crush
596,after crush
597,after crush
598,after crush
599,after crush
600,after crush
601,after crush
602,after crush
603,after crush
604,after crush
605,after crush
606,after crush
607,after crush
608,after crush
609,after crush
610,after crush
611,after crush
612,after crush
613,after crush
614,after crush
615,after crush
616,after crush
617,after crush
618,after crush
619,after crush
620,after crush
621,after crush
622,after crush
623,after crush
624,after crush
625,after crush
626,after crush
627,after crush
628,after crush
629,after crush
630,after crush
631,after crush
632,after crush
633,after crush
634,after crush
635,after crush
636,after crush
637,after crush
638,after crush
639,after crush
640,after crush
641,after crush
642,after crush
643,after crush
644,after crush
645,after crush
646,after crush
647,after crush
648,after crush
649,after crush
650,after crush
651,after crush
652,after crush
653,after crush
654,after crush
655,after crush
656,after crush
657,after crush
658,after crush
659,after crush
660,after crush
661,after crush
662,after crush
663,after crush
664,after crush
665,after crush
666,after crush
667,after crush
668,after crush
669,after crush
670,after crush
671,after crush
672,after crush
673,after crush
674,after crush
675,after crush
676,after crush
677,after crush
678,after crush
679,after crush
680,after crush
681,after crush
682,after crush
683,after crush
684,after crush
685,after crush
686,after crush
687,after crush
688,after crush
689,after crush
690,after crush
691,after crush
692,after crush
693,after crush
694,after crush
695,after crush
696,after crush
697,after crush
698,after crush
699,after crush
700,after crush
701,after crush
702,after crush
703,after crush
704,after crush
705,after crush
706,after crush
707,after crush
708,after crush
709,after crush
710,after crush
711,after crush
712,after crush
713,after crush
714,after crush
715,after crush
716,after crush
717,after crush
718,after crush
719,after crush
720,after crush
721,after crush
722,after crush
723,after crush
724,after crush
725,after crush
726,after crush
727,after crush
728,after crush
729,after crush
730,after crush
731,after crush
732,after crush
733,after crush
734,after crush
735,after crush
736,after crush
737,after crush
738,after crush
739,after crush
740,after crush
741,after crush
742,after crush
743,after crush
744,after crush
745,after crush
746,after crush
747,after crush
748,after crush
749,after crush
750,after crush
751,after crush
752,after crush
753,after crush
754,after crush
755,after crush
756,after crush
757,after crush
758,after crush
759,after crush
760,after crush
761,after crush
762,after crush
763,after crush
764,after crush
765,after crush
766,after crush
767,after crush
768,after crush
769,after crush
770,after crush
771,after crush
772,after crush
773,after crush
774,after crush
775,after crush
776,after crush
777,after crush
778,after crush
779,after crush
780,after crush
781,after crush
782,after crush
783,after crush
784,after crush
785,after crush
786,after crush
787,after crush
788,after crush
789,after crush
790,after crush
791,after crush
792,after crush
793,after crush
794,after crush
795,after crush
796,after crush
797,after crush
798,after crush
799,after crush
800,after crush
801,after crush
802,after crush
803,after crush
804,after crush
805,after crush
806,after crush
807,after crush
808,after crush
809,after crush
810,after crush
811,after crush
812,after crush
813,after crush
814,after crush
815,after crush
816,after crush
817,after crush
818,after crush
819,after crush
820,after crush
821,after crush
822,after crush
823,after crush
