frame_num,type
369,after crush
370,after crush
371,after crush
372,after crush
373,after crush
374,after crush
375,after crush
376,after crush
377,after crush
378,after crush
379,after crush
380,after crush
381,after crush
382,after crush
383,after crush
384,after crush
385,after crush
386,after crush
387,after crush
388,after crush
389,after crush
390,after crush
391,after crush
392,after crush
393,after crush
394,after crush
395,after crush
396,after crush
397,after crush
398,after crush
399,after crush
400,after crush
401,after crush
402,after crush
403,after crush
404,after crush
405,after crush
406,after crush
407,after crush
408,after crush
409,after crush
410,after crush
411,after crush
412,after crush
413,after crush
414,after crush
415,after crush
416,after crush
417,after crush
418,after crush
419,after crush
420,after crush
421,after crush
422,after crush
423,after crush
424,after crush
425,after crush
426,after crush
427,after crush
428,after crush
429,after crush
430,after crush
431,after crush
432,after crush
433,after crush
434,after crush
435,after crush
436,after crush
437,after crush
438,after crush
439,after crush
440,after crush
441,after crush
442,after crush
443,after crush
444,after crush
445,after crush
446,after crush
447,after crush
448,after crush
449,after crush
450,after crush
451,after crush
452,after crush
453,after crush
454,after crush
455,after crush
456,after crush
457,after crush
458,after crush
459,after crush
460,after crush
461,after crush
462,after crush
463,after crush
464,after crush
465,after crush
466,after crush
467,after crush
468,after crush
469,after crush
470,after crush
471,after crush
472,after crush
473,after crush
474,after crush
475,after crush
476,after crush
477,after crush
478,after crush
479,after crush
480,after crush
481,after crush
482,after crush
483,after crush
484,after crush
485,after crush
486,after crush
487,after crush
488,after crush
489,after crush
490,after crush
491,after crush
492,after crush
493,after crush
494,after crush
495,after crush
496,after crush
497,after crush
498,after crush
499,after crush
500,after crush
501,after crush
502,after crush
503,after crush
504,after crush
505,after crush
506,after crush
507,after crush
508,after crush
509,after crush
510,after crush
511,after crush
512,after crush
513,after crush
514,after crush
515,after crush
516,after crush
517,after crush
518,after crush
519,after crush
520,after crush
521,after crush
522,after crush
523,after crush
524,after crush
525,after crush
526,after crush
527,after crush
528,after crush
529,after crush
530,after crush
531,after crush
532,after crush
533,after crush
534,after crush
535,after crush
536,after crush
537,after crush
538,after crush
539,after crush
540,after crush
541,after crush
542,after crush
543,after crush
544,after crush
545,after crush
546,after crush
547,after crush
548,after crush
549,after crush
550,after crush
551,after crush
552,after crush
553,after crush
554,after crush
555,after crush
556,after crush
557,after crush
558,after crush
559,after crush
560,after crush
561,after crush
562,after crush
563,after crush
564,after crush
565,after crush
566,after crush
567,after crush
568,after crush
569,after crush
570,after crush
571,after crush
572,after crush
573,after crush
574,after crush
575,after crush
576,after crush
577,after crush
578,after crush
579,after crush
580,after crush
581,after crush
582,after crush
583,after crush
584,after crush
585,after crush
586,after crush
587,after crush
588,after crush
589,after crush
590,after crush
591,after crush
592,after crush
593,after crush
594,after crush
595,after crush
596,after crush
597,after crush
598,after crush
599,after crush
600,after crush
601,after crush
602,after crush
603,after crush
604,after crush
605,after crush
606,after crush
607,after crush
608,after crush
609,after crush
610,after crush
611,after crush
612,after crush
613,after crush
614,after crush
615,after crush
616,after crush
617,after crush
618,after crush
619,after crush
620,after crush
621,after crush
622,after crush
623,after crush
624,after crush
625,after crush
626,after crush
627,after crush
628,after crush
629,after crush
630,after crush
631,after crush
632,after crush
633,after crush
634,after crush
635,after crush
636,after crush
637,after crush
638,after crush
639,after crush
640,after crush
641,after crush
642,after crush
643,after crush
644,after crush
645,after crush
646,after crush
647,after crush
648,after crush
649,after crush
650,after crush
651,after crush
652,after crush
653,after crush
654,after crush
655,after crush
656,after crush
657,after crush
658,after crush
659,after crush
660,after crush
661,after crush
662,after crush
663,after crush
664,after crush
665,after crush
666,after crush
667,after crush
668,after crush
669,after crush
670,after crush
671,after crush
672,after crush
673,after crush
674,after crush
675,after crush
676,after crush
677,after crush
678,after crush
679,after crush
680,after crush
681,after crush
682,after crush
683,after crush
684,after crush
685,after crush
686,after crush
687,after crush
688,after crush
689,after crush
690,after crush
691,after crush
692,after crush
693,after crush
694,after crush
695,after crush
696,after crush
697,after crush
698,after crush
699,after crush
700,after crush
701,after crush
702,after crush
703,after crush
704,after crush
705,after crush
706,after crush
707,after crush
708,after crush
709,after crush
710,after crush
711,after crush
712,after crush
713,after crush
714,after crush
715,after crush
716,after crush
717,after crush
718,after crush
719,after crush
720,after crush
721,after crush
722,after crush
723,after crush
724,after crush
725,after crush
726,after crush
727,after crush
728,after crush
729,after crush
730,after crush
731,after crush
732,after crush
733,after crush
734,after crush
735,after crush
736,after crush
737,after crush
738,after crush
739,after crush
740,after crush
741,after crush
742,after crush
743,after crush
744,after crush
745,after crush
746,after crush
747,after crush
748,after crush
749,after crush
750,after crush
751,after crush
752,after crush
753,after crush
754,after crush
755,after crush
756,after crush
