frame_num,type
369,after crush
370,after crush
371,after crush
372,after crush
373,after crush
374,after crush
375,after crush
376,after crush
377,after crush
378,after crush
379,after crush
380,after crush
381,after crush
382,after crush
383,after crush
384,after crush
385,after crush
386,after crush
387,after crush
388,after crush
389,after crush
390,after crush
391,after crush
392,after crush
393,after crush
394,after crush
395,after crush
396,after crush
397,after crush
398,after crush
399,after crush
400,after crush
401,after crush
402,after crush
403,after crush
404,after crush
405,after crush
406,after crush
407,after crush
408,after crush
409,after crush
410,after crush
411,after crush
412,after crush
413,after crush
414,after crush
415,after crush
416,after crush
417,after crush
418,after crush
419,after crush
420,after crush
421,after crush
422,after crush
423,after crush
424,after crush
425,after crush
426,after crush
427,after crush
428,after crush
429,after crush
430,after crush
431,after crush
432,after crush
433,after crush
434,after crush
435,after crush
436,after crush
437,after crush
438,after crush
439,after crush
440,after crush
441,after crush
442,after crush
443,after crush
444,after crush
445,after crush
446,after crush
447,after crush
448,after crush
449,after crush
450,after crush
451,after crush
452,after crush
453,after crush
454,after crush
455,after crush
456,after crush
457,after crush
458,after crush
459,after crush
460,after crush
461,after crush
462,after crush
463,after crush
464,after crush
465,after crush
466,after crush
467,after crush
468,after crush
469,after crush
470,after crush
471,after crush
472,after crush
473,after crush
474,after crush
475,after crush
476,after crush
477,after crush
478,after crush
479,after crush
480,after crush
481,after crush
482,after crush
483,after crush
484,after crush
485,after crush
486,after crush
487,after crush
488,after crush
489,after crush
490,after crush
