frame_num,type
378,before crush
379,before crush
380,before crush
381,before crush
382,before crush
383,before crush
384,before crush
385,before crush
386,before crush
387,before crush
388,before crush
389,before crush
390,before crush
391,before crush
392,before crush
393,before crush
394,before crush
395,before crush
396,before crush
397,before crush
398,before crush
399,before crush
400,before crush
401,before crush
402,before crush
403,before crush
404,before crush
405,before crush
406,before crush
407,before crush
408,before crush
409,before crush
410,before crush
411,before crush
412,before crush
413,before crush
414,before crush
415,before crush
416,before crush
417,before crush
418,before crush
419,before crush
420,before crush
421,before crush
422,before crush
423,before crush
424,before crush
425,before crush
426,before crush
427,before crush
428,before crush
429,before crush
430,before crush
431,before crush
432,before crush
433,before crush
434,before crush
435,before crush
436,before crush
437,before crush
438,before crush
439,before crush
440,before crush
441,before crush
442,before crush
443,before crush
444,before crush
445,before crush
446,before crush
447,before crush
448,before crush
449,before crush
450,before crush
451,before crush
452,before crush
453,before crush
454,before crush
455,before crush
456,before crush
457,before crush
458,before crush
459,before crush
460,before crush
461,before crush
462,before crush
463,before crush
464,before crush
465,before crush
466,before crush
467,before crush
468,before crush
469,before crush
470,before crush
471,before crush
472,before crush
473,before crush
474,before crush
475,before crush
476,before crush
477,before crush
478,before crush
479,before crush
480,before crush
481,before crush
482,before crush
483,before crush
484,before crush
485,before crush
486,before crush
487,before crush
488,before crush
489,before crush
490,before crush
491,before crush
492,before crush
493,before crush
494,before crush
495,before crush
496,before crush
497,before crush
498,before crush
499,before crush
500,before crush
501,before crush
502,before crush
503,before crush
504,before crush
505,before crush
506,before crush
507,before crush
508,before crush
509,before crush
510,before crush
511,before crush
512,before crush
513,before crush
514,before crush
515,before crush
516,before crush
517,before crush
518,before crush
519,before crush
520,before crush
521,before crush
522,before crush
523,before crush
524,before crush
525,before crush
526,before crush
527,before crush
528,before crush
529,before crush
530,before crush
531,before crush
532,before crush
533,before crush
534,before crush
535,before crush
536,before crush
537,before crush
538,before crush
539,before crush
540,before crush
541,before crush
542,before crush
543,before crush
544,before crush
545,before crush
546,before crush
547,before crush
548,before crush
549,before crush
550,before crush
551,before crush
552,before crush
553,before crush
554,before crush
555,before crush
556,before crush
557,before crush
558,before crush
559,before crush
560,before crush
561,before crush
562,before crush
563,before crush
564,before crush
565,before crush
566,before crush
567,before crush
568,before crush
569,before crush
570,before crush
571,before crush
572,before crush
573,before crush
574,before crush
575,before crush
576,before crush
577,before crush
578,before crush
579,before crush
580,before crush
581,before crush
582,before crush
583,before crush
584,before crush
585,before crush
586,before crush
587,before crush
588,before crush
589,before crush
590,before crush
591,before crush
592,before crush
593,before crush
594,before crush
595,before crush
596,before crush
597,before crush
598,before crush
599,before crush
600,before crush
601,before crush
602,before crush
603,before crush
604,before crush
605,before crush
606,before crush
607,before crush
608,before crush
609,before crush
610,before crush
611,before crush
612,before crush
613,before crush
614,before crush
615,before crush
616,before crush
617,before crush
618,before crush
619,before crush
620,before crush
621,before crush
622,before crush
623,before crush
624,before crush
625,before crush
626,before crush
627,before crush
628,before crush
629,before crush
630,before crush
631,before crush
632,before crush
633,before crush
634,before crush
635,before crush
636,before crush
637,before crush
638,before crush
639,before crush
640,before crush
641,before crush
642,before crush
643,before crush
644,before crush
645,before crush
646,before crush
647,before crush
648,before crush
649,before crush
650,before crush
651,before crush
652,before crush
653,before crush
654,before crush
655,before crush
656,before crush
657,before crush
658,before crush
659,before crush
660,before crush
661,before crush
662,before crush
663,before crush
664,before crush
665,before crush
666,before crush
667,before crush
668,before crush
669,before crush
670,before crush
671,before crush
672,before crush
673,before crush
674,before crush
675,before crush
676,before crush
677,before crush
678,before crush
679,before crush
680,before crush
681,before crush
682,before crush
683,before crush
684,before crush
685,before crush
686,before crush
687,before crush
688,before crush
689,before crush
690,before crush
691,before crush
692,before crush
693,before crush
694,before crush
695,before crush
696,before crush
697,before crush
698,before crush
699,before crush
700,before crush
701,before crush
702,before crush
703,before crush
704,before crush
705,before crush
706,before crush
707,before crush
708,before crush
709,before crush
710,before crush
711,before crush
712,before crush
713,before crush
714,before crush
715,before crush
716,before crush
717,before crush
718,before crush
719,before crush
720,before crush
721,before crush
722,before crush
723,before crush
724,before crush
725,before crush
726,before crush
727,before crush
728,before crush
729,before crush
730,before crush
731,before crush
732,before crush
733,before crush
734,before crush
735,before crush
736,before crush
737,before crush
738,before crush
739,before crush
740,before crush
741,before crush
742,before crush
743,before crush
744,before crush
745,before crush
746,before crush
747,before crush
748,before crush
749,before crush
750,before crush
751,before crush
752,before crush
753,before crush
754,before crush
755,before crush
756,before crush
757,before crush
758,before crush
759,before crush
760,before crush
761,before crush
762,before crush
763,before crush
764,before crush
765,before crush
766,before crush
767,before crush
768,before crush
769,before crush
770,before crush
771,before crush
772,before crush
773,before crush
774,before crush
775,before crush
776,before crush
777,before crush
778,before crush
779,before crush
780,before crush
781,before crush
782,before crush
783,before crush
784,before crush
785,before crush
786,before crush
787,before crush
788,before crush
789,before crush
790,before crush
791,before crush
792,before crush
793,before crush
794,before crush
795,before crush
796,before crush
797,before crush
798,before crush
799,before crush
800,before crush
801,before crush
802,before crush
803,before crush
804,before crush
805,before crush
806,before crush
807,before crush
808,before crush
809,before crush
810,before crush
811,before crush
812,before crush
813,before crush
814,before crush
815,before crush
816,before crush
817,before crush
818,before crush
819,before crush
820,before crush
821,before crush
822,before crush
823,before crush
824,before crush
825,before crush
826,before crush
827,before crush
828,before crush
829,before crush
830,before crush
831,before crush
832,before crush
833,before crush
834,before crush
835,before crush
836,before crush
837,before crush
838,before crush
839,before crush
840,before crush
841,before crush
842,before crush
843,before crush
844,before crush
845,before crush
846,before crush
847,before crush
848,before crush
849,before crush
850,before crush
851,before crush
852,before crush
853,before crush
854,before crush
855,before crush
856,before crush
857,before crush
858,before crush
859,before crush
860,before crush
861,before crush
862,before crush
863,before crush
864,before crush
865,before crush
866,before crush
867,before crush
868,before crush
869,before crush
870,before crush
871,before crush
872,before crush
873,before crush
874,before crush
875,before crush
876,before crush
877,before crush
878,before crush
879,before crush
880,before crush
881,before crush
882,before crush
883,before crush
884,before crush
885,before crush
886,before crush
887,before crush
888,before crush
889,before crush
890,before crush
891,before crush
892,before crush
893,before crush
894,before crush
895,before crush
896,before crush
897,before crush
898,before crush
899,before crush
900,before crush
901,before crush
902,before crush
903,before crush
904,before crush
905,before crush
906,before crush
907,before crush
908,before crush
909,before crush
910,before crush
911,before crush
912,before crush
913,before crush
914,before crush
915,before crush
916,before crush
917,before crush
918,before crush
919,before crush
920,before crush
921,before crush
922,before crush
923,before crush
924,before crush
925,before crush
926,before crush
927,before crush
928,before crush
929,before crush
930,before crush
931,before crush
932,before crush
933,before crush
934,before crush
935,before crush
936,before crush
937,before crush
938,before crush
939,before crush
940,before crush
941,before crush
942,before crush
943,before crush
944,before crush
945,before crush
946,before crush
947,before crush
948,before crush
949,before crush
950,before crush
951,before crush
952,before crush
953,before crush
954,before crush
955,before crush
956,before crush
957,before crush
958,before crush
959,before crush
960,before crush
961,before crush
962,before crush
963,before crush
964,before crush
965,before crush
966,before crush
967,before crush
968,before crush
969,before crush
970,before crush
971,before crush
972,before crush
973,before crush
974,before crush
975,before crush
976,before crush
977,before crush
978,before crush
979,before crush
980,before crush
981,before crush
982,before crush
983,before crush
984,before crush
985,before crush
986,before crush
987,before crush
988,before crush
989,before crush
990,before crush
991,before crush
992,before crush
993,before crush
994,before crush
995,before crush
996,before crush
997,before crush
998,before crush
999,before crush
1000,before crush
1001,before crush
1002,before crush
1003,before crush
1004,before crush
1005,before crush
1006,before crush
1007,before crush
1008,before crush
1009,before crush
1010,before crush
1011,before crush
1012,before crush
1013,before crush
1014,before crush
1015,before crush
1016,before crush
1017,before crush
1018,before crush
1019,before crush
1020,before crush
1021,before crush
1022,before crush
1023,before crush
1024,before crush
1025,before crush
1026,before crush
1027,before crush
1028,before crush
1029,before crush
1030,before crush
1031,before crush
1032,before crush
1033,before crush
1034,before crush
1035,before crush
1036,before crush
1037,before crush
1038,before crush
1039,before crush
1040,before crush
1041,before crush
1042,before crush
1043,before crush
1044,before crush
1045,before crush
1046,before crush
1047,before crush
1048,before crush
1049,before crush
1050,before crush
1051,before crush
1052,before crush
1053,before crush
1054,before crush
1055,before crush
1056,before crush
1057,before crush
1058,before crush
1059,before crush
1060,before crush
1061,before crush
1062,before crush
1063,before crush
1064,before crush
1065,before crush
1066,before crush
1067,before crush
1068,before crush
1069,before crush
1070,before crush
1071,before crush
1072,before crush
1073,before crush
1074,before crush
1075,before crush
1076,before crush
1077,before crush
1078,before crush
1079,before crush
1080,before crush
1081,before crush
1082,before crush
1083,before crush
1084,before crush
1085,before crush
1086,before crush
1087,before crush
1088,before crush
1089,before crush
1090,before crush
1091,before crush
1092,before crush
1093,before crush
1094,before crush
1095,before crush
1096,before crush
1097,before crush
1098,before crush
1099,before crush
1100,before crush
1101,before crush
1102,before crush
1103,before crush
1104,before crush
1105,before crush
1106,before crush
1107,before crush
1108,before crush
1109,before crush
1110,before crush
1111,before crush
1112,before crush
1113,before crush
1114,before crush
1115,before crush
1116,before crush
1117,before crush
1118,before crush
1119,before crush
1120,before crush
1121,before crush
1122,before crush
1123,before crush
1124,before crush
1125,before crush
1126,before crush
1127,before crush
1128,before crush
1129,before crush
1130,before crush
1131,before crush
1132,before crush
1133,before crush
1134,before crush
1135,before crush
1136,before crush
1137,before crush
1138,before crush
1139,before crush
1140,before crush
1141,before crush
1142,before crush
1143,before crush
1144,before crush
1145,before crush
1146,before crush
1147,before crush
1148,before crush
1149,before crush
1150,before crush
1151,before crush
1152,before crush
1153,before crush
1154,before crush
1155,before crush
1156,before crush
1157,before crush
1158,before crush
1159,before crush
1160,before crush
1161,before crush
1162,before crush
1163,before crush
1164,before crush
1165,before crush
1166,before crush
1167,before crush
1168,before crush
1169,before crush
1170,before crush
1171,before crush
1172,before crush
1173,before crush
1174,before crush
1175,before crush
1176,before crush
1177,before crush
1178,before crush
1179,before crush
1180,before crush
1181,before crush
1182,before crush
1183,before crush
1184,before crush
1185,before crush
1186,before crush
1187,before crush
1188,before crush
1189,before crush
1190,before crush
1191,before crush
1192,before crush
1193,before crush
1194,before crush
1195,before crush
1196,before crush
1197,before crush
1198,before crush
1199,before crush
1200,before crush
1201,before crush
1202,before crush
1203,before crush
1204,before crush
1205,before crush
1206,before crush
1207,before crush
1208,before crush
1209,before crush
1210,before crush
1211,before crush
1212,before crush
1213,before crush
1214,before crush
1215,before crush
1216,before crush
1217,before crush
1218,before crush
1219,before crush
1220,before crush
1221,before crush
1222,before crush
1223,before crush
1224,before crush
1225,before crush
1226,before crush
1227,before crush
1228,before crush
1229,before crush
1230,before crush
1231,before crush
1232,before crush
1233,before crush
1234,before crush
1235,before crush
1236,before crush
1237,before crush
1238,before crush
1239,before crush
1240,before crush
1241,before crush
1242,before crush
1243,before crush
1244,before crush
1245,before crush
1246,before crush
1247,before crush
1248,before crush
1249,before crush
1250,before crush
1251,before crush
1252,before crush
1253,before crush
1254,before crush
1255,before crush
1256,before crush
1257,before crush
1258,before crush
1259,before crush
1260,before crush
1261,before crush
1262,before crush
1263,before crush
1264,before crush
1265,before crush
1266,before crush
1267,before crush
1268,before crush
1269,before crush
1270,before crush
1271,before crush
1272,before crush
1273,before crush
1274,before crush
1275,before crush
1276,before crush
1277,before crush
1278,before crush
1279,before crush
1280,before crush
1281,before crush
1282,before crush
1283,before crush
1284,before crush
1285,before crush
1286,before crush
1287,before crush
1288,before crush
1289,before crush
1290,before crush
1291,before crush
1292,before crush
1293,before crush
1294,before crush
1295,before crush
1296,before crush
1297,before crush
1298,before crush
1299,before crush
1300,before crush
1301,before crush
1302,before crush
1303,before crush
1304,before crush
1305,before crush
1306,before crush
1307,before crush
1308,before crush
1309,before crush
1310,before crush
1311,before crush
1312,before crush
1313,before crush
1314,before crush
1315,before crush
1316,before crush
1317,before crush
1318,before crush
1319,before crush
1320,before crush
1321,before crush
1322,before crush
1323,before crush
1324,before crush
1325,before crush
1326,before crush
1327,before crush
1328,before crush
1329,before crush
1330,before crush
1331,before crush
1332,before crush
1333,before crush
1334,before crush
1335,before crush
1336,before crush
1337,before crush
1338,before crush
1339,before crush
1340,before crush
1341,before crush
1342,before crush
1343,before crush
1344,before crush
1345,before crush
1346,before crush
1347,before crush
1348,before crush
1349,before crush
1350,before crush
1351,before crush
1352,before crush
1353,before crush
1354,before crush
1355,before crush
1356,before crush
1357,before crush
1358,before crush
1359,before crush
1360,before crush
1361,before crush
1362,before crush
1363,before crush
1364,before crush
1365,before crush
1366,before crush
1367,before crush
1368,before crush
1369,before crush
1370,before crush
1371,before crush
1372,before crush
1373,before crush
1374,before crush
1375,before crush
1376,before crush
1377,before crush
