frame_num,type
378,before crush
379,before crush
380,before crush
381,before crush
382,before crush
383,before crush
384,before crush
385,before crush
386,before crush
387,before crush
388,before crush
389,before crush
390,before crush
391,before crush
392,before crush
393,before crush
394,before crush
395,before crush
396,before crush
397,before crush
398,before crush
399,before crush
400,before crush
401,before crush
402,before crush
403,before crush
404,before crush
405,before crush
406,before crush
407,before crush
408,before crush
409,before crush
410,before crush
411,before crush
412,before crush
413,before crush
414,before crush
415,before crush
416,before crush
417,before crush
418,before crush
419,before crush
420,before crush
421,before crush
422,before crush
423,before crush
424,before crush
425,before crush
426,before crush
427,before crush
428,before crush
429,before crush
430,before crush
431,before crush
432,before crush
433,before crush
434,before crush
435,before crush
436,before crush
437,before crush
438,before crush
439,before crush
440,before crush
441,before crush
442,before crush
443,before crush
444,before crush
445,before crush
446,before crush
447,before crush
448,before crush
449,before crush
450,before crush
451,before crush
452,before crush
453,before crush
454,before crush
455,before crush
456,before crush
457,before crush
458,before crush
459,before crush
460,before crush
461,before crush
462,before crush
463,before crush
464,before crush
465,before crush
466,before crush
467,before crush
468,before crush
469,before crush
470,before crush
471,before crush
472,before crush
473,before crush
474,before crush
475,before crush
476,before crush
477,before crush
478,before crush
479,before crush
480,before crush
481,before crush
482,before crush
483,before crush
484,before crush
485,before crush
486,before crush
487,before crush
488,before crush
489,before crush
490,before crush
491,before crush
492,before crush
493,before crush
494,before crush
495,before crush
496,before crush
497,before crush
498,before crush
499,before crush
500,before crush
501,before crush
502,before crush
503,before crush
504,before crush
505,before crush
506,before crush
507,before crush
508,before crush
509,before crush
510,before crush
511,before crush
512,before crush
513,before crush
514,before crush
515,before crush
516,before crush
517,before crush
518,before crush
519,before crush
520,before crush
521,before crush
522,before crush
523,before crush
524,before crush
525,before crush
526,before crush
527,before crush
528,before crush
529,before crush
530,before crush
531,before crush
532,before crush
533,before crush
534,before crush
535,before crush
536,before crush
537,before crush
538,before crush
539,before crush
540,before crush
541,before crush
542,before crush
543,before crush
544,before crush
545,before crush
546,before crush
547,before crush
548,before crush
549,before crush
550,before crush
551,before crush
552,before crush
553,before crush
554,before crush
555,before crush
556,before crush
557,before crush
558,before crush
559,before crush
560,before crush
561,before crush
562,before crush
563,before crush
564,before crush
565,before crush
566,before crush
567,before crush
568,before crush
569,before crush
570,before crush
571,before crush
572,before crush
573,before crush
574,before crush
575,before crush
576,before crush
577,before crush
578,before crush
579,before crush
580,before crush
581,before crush
582,before crush
583,before crush
584,before crush
585,before crush
586,before crush
587,before crush
588,before crush
589,before crush
590,before crush
591,before crush
592,before crush
593,before crush
594,before crush
595,before crush
596,before crush
597,before crush
598,before crush
599,before crush
600,before crush
601,before crush
602,before crush
603,before crush
604,before crush
605,before crush
606,before crush
607,before crush
608,before crush
609,before crush
610,before crush
611,before crush
612,before crush
613,before crush
614,before crush
615,before crush
616,before crush
617,before crush
618,before crush
619,before crush
620,before crush
621,before crush
622,before crush
623,before crush
624,before crush
625,before crush
626,crush moment
627,crush moment
628,crush moment
629,crush moment
630,crush moment
631,crush moment
632,crush moment
633,crush moment
634,crush moment
635,crush moment
636,crush moment
637,crush moment
638,crush moment
639,crush moment
640,crush moment
641,crush moment
642,crush moment
643,crush moment
644,crush moment
645,crush moment
646,crush moment
647,crush moment
648,crush moment
649,crush moment
650,crush moment
651,crush moment
652,crush moment
653,crush moment
654,crush moment
655,crush moment
656,crush moment
657,crush moment
658,crush moment
659,crush moment
660,crush moment
661,crush moment
662,crush moment
663,crush moment
664,crush moment
665,crush moment
666,crush moment
667,crush moment
668,crush moment
669,crush moment
670,crush moment
671,crush moment
672,crush moment
673,crush moment
674,crush moment
675,crush moment
676,crush moment
677,crush moment
678,crush moment
679,crush moment
680,crush moment
681,crush moment
682,crush moment
683,crush moment
684,crush moment
685,crush moment
686,crush moment
687,crush moment
688,crush moment
689,crush moment
690,crush moment
691,crush moment
692,crush moment
693,crush moment
694,crush moment
695,crush moment
696,crush moment
697,crush moment
698,crush moment
699,crush moment
700,crush moment
701,crush moment
702,crush moment
703,crush moment
704,crush moment
705,crush moment
706,crush moment
707,crush moment
708,crush moment
709,crush moment
710,crush moment
711,crush moment
712,crush moment
713,crush moment
714,crush moment
715,crush moment
716,crush moment
717,crush moment
718,crush moment
719,crush moment
720,crush moment
721,crush moment
722,crush moment
723,crush moment
724,crush moment
725,crush moment
726,crush moment
727,crush moment
728,crush moment
729,crush moment
730,crush moment
731,crush moment
732,crush moment
733,crush moment
734,crush moment
735,crush moment
736,crush moment
737,crush moment
738,crush moment
739,crush moment
740,crush moment
741,crush moment
742,crush moment
743,crush moment
744,crush moment
745,crush moment
746,crush moment
747,crush moment
748,crush moment
749,crush moment
750,crush moment
751,crush moment
752,crush moment
753,crush moment
754,crush moment
755,crush moment
756,crush moment
757,crush moment
758,crush moment
759,crush moment
760,crush moment
761,crush moment
762,crush moment
763,crush moment
764,crush moment
765,crush moment
766,crush moment
767,crush moment
768,crush moment
769,crush moment
770,crush moment
771,crush moment
772,crush moment
773,crush moment
774,crush moment
775,crush moment
776,crush moment
777,crush moment
778,crush moment
779,crush moment
780,crush moment
781,crush moment
782,crush moment
783,crush moment
784,crush moment
785,crush moment
786,crush moment
787,crush moment
788,crush moment
789,crush moment
790,crush moment
791,crush moment
792,crush moment
793,crush moment
794,crush moment
795,crush moment
796,crush moment
797,crush moment
798,crush moment
799,crush moment
800,crush moment
801,crush moment
802,crush moment
803,crush moment
804,crush moment
805,crush moment
806,crush moment
807,crush moment
808,crush moment
809,crush moment
810,crush moment
811,crush moment
812,crush moment
813,crush moment
814,crush moment
815,crush moment
816,crush moment
817,crush moment
818,crush moment
819,crush moment
820,crush moment
821,crush moment
822,crush moment
823,crush moment
824,crush moment
825,crush moment
826,crush moment
827,crush moment
828,crush moment
829,crush moment
830,crush moment
831,crush moment
832,crush moment
833,crush moment
834,crush moment
835,crush moment
836,crush moment
837,crush moment
838,crush moment
839,crush moment
840,crush moment
841,crush moment
842,crush moment
843,crush moment
844,crush moment
845,crush moment
846,crush moment
847,crush moment
848,crush moment
849,crush moment
850,crush moment
851,crush moment
852,crush moment
853,crush moment
854,crush moment
855,crush moment
856,crush moment
857,crush moment
858,crush moment
859,crush moment
860,crush moment
861,crush moment
862,crush moment
863,crush moment
864,crush moment
865,crush moment
866,crush moment
867,crush moment
868,crush moment
869,crush moment
870,crush moment
871,crush moment
872,crush moment
873,crush moment
874,crush moment
875,crush moment
876,crush moment
877,crush moment
878,crush moment
879,crush moment
880,crush moment
881,crush moment
882,crush moment
883,crush moment
884,crush moment
885,crush moment
886,crush moment
887,crush moment
888,crush moment
889,crush moment
890,crush moment
891,crush moment
892,crush moment
893,crush moment
894,crush moment
895,crush moment
896,crush moment
897,crush moment
898,crush moment
899,crush moment
900,crush moment
901,crush moment
902,crush moment
903,crush moment
904,crush moment
905,crush moment
906,crush moment
907,crush moment
908,crush moment
909,crush moment
910,crush moment
911,crush moment
912,crush moment
913,crush moment
914,crush moment
915,crush moment
916,crush moment
917,crush moment
918,crush moment
919,crush moment
920,crush moment
921,crush moment
922,crush moment
923,crush moment
924,crush moment
925,crush moment
926,crush moment
927,crush moment
928,crush moment
929,crush moment
930,crush moment
931,crush moment
932,crush moment
933,crush moment
934,crush moment
935,crush moment
936,crush moment
937,crush moment
938,crush moment
939,crush moment
940,crush moment
941,crush moment
942,crush moment
943,crush moment
944,crush moment
945,crush moment
946,crush moment
947,crush moment
948,crush moment
949,crush moment
950,crush moment
951,crush moment
952,crush moment
953,crush moment
954,crush moment
955,crush moment
956,crush moment
957,crush moment
958,crush moment
959,crush moment
960,crush moment
961,crush moment
962,crush moment
963,crush moment
964,crush moment
965,crush moment
966,crush moment
967,crush moment
968,crush moment
969,crush moment
970,crush moment
971,crush moment
972,crush moment
973,crush moment
974,crush moment
975,crush moment
976,crush moment
977,crush moment
978,crush moment
979,crush moment
980,crush moment
981,crush moment
982,crush moment
983,crush moment
984,crush moment
985,crush moment
986,crush moment
987,crush moment
988,crush moment
989,crush moment
990,crush moment
991,crush moment
992,crush moment
993,crush moment
994,crush moment
995,crush moment
996,crush moment
997,crush moment
998,crush moment
999,crush moment
1000,crush moment
1001,crush moment
1002,crush moment
1003,crush moment
1004,crush moment
1005,crush moment
1006,crush moment
1007,crush moment
1008,crush moment
1009,crush moment
1010,crush moment
1011,crush moment
1012,crush moment
1013,crush moment
1014,crush moment
1015,crush moment
1016,crush moment
1017,crush moment
1018,crush moment
1019,crush moment
1020,crush moment
1021,crush moment
1022,crush moment
1023,crush moment
1024,crush moment
1025,crush moment
1026,crush moment
1027,crush moment
1028,crush moment
1029,crush moment
1030,crush moment
1031,crush moment
1032,crush moment
1033,crush moment
1034,crush moment
1035,crush moment
1036,crush moment
1037,crush moment
1038,crush moment
1039,crush moment
1040,crush moment
1041,crush moment
1042,crush moment
1043,crush moment
1044,crush moment
1045,crush moment
1046,crush moment
1047,crush moment
1048,crush moment
1049,crush moment
1050,crush moment
1051,crush moment
1052,crush moment
1053,crush moment
1054,crush moment
1055,crush moment
1056,crush moment
1057,crush moment
1058,crush moment
1059,crush moment
1060,crush moment
1061,crush moment
1062,crush moment
1063,crush moment
1064,crush moment
1065,crush moment
1066,crush moment
1067,crush moment
1068,crush moment
1069,crush moment
1070,crush moment
1071,crush moment
1072,crush moment
1073,crush moment
1074,crush moment
1075,crush moment
1076,crush moment
1077,crush moment
1078,crush moment
1079,crush moment
1080,crush moment
1081,crush moment
1082,crush moment
1083,crush moment
1084,crush moment
1085,crush moment
1086,crush moment
1087,crush moment
1088,crush moment
1089,crush moment
1090,crush moment
1091,crush moment
1092,crush moment
1093,crush moment
1094,crush moment
1095,crush moment
1096,crush moment
1097,crush moment
1098,crush moment
1099,crush moment
1100,crush moment
1101,crush moment
1102,crush moment
1103,crush moment
1104,crush moment
1105,crush moment
1106,crush moment
1107,crush moment
1108,crush moment
1109,crush moment
1110,crush moment
1111,crush moment
1112,crush moment
1113,crush moment
1114,crush moment
1115,crush moment
1116,crush moment
1117,crush moment
1118,crush moment
1119,crush moment
1120,crush moment
1121,crush moment
1122,crush moment
1123,crush moment
1124,crush moment
1125,crush moment
1126,crush moment
1127,crush moment
1128,crush moment
1129,crush moment
1130,crush moment
1131,crush moment
1132,crush moment
1133,crush moment
1134,crush moment
1135,crush moment
1136,crush moment
1137,crush moment
1138,crush moment
1139,crush moment
1140,crush moment
1141,crush moment
1142,crush moment
1143,crush moment
1144,crush moment
1145,crush moment
1146,crush moment
1147,crush moment
1148,crush moment
1149,crush moment
1150,crush moment
1151,crush moment
1152,crush moment
1153,crush moment
1154,crush moment
1155,crush moment
1156,crush moment
1157,crush moment
1158,crush moment
1159,crush moment
1160,crush moment
1161,crush moment
1162,crush moment
1163,crush moment
1164,crush moment
1165,crush moment
1166,crush moment
1167,crush moment
1168,crush moment
1169,crush moment
1170,crush moment
1171,crush moment
1172,crush moment
1173,crush moment
1174,crush moment
1175,crush moment
1176,crush moment
1177,crush moment
1178,crush moment
1179,crush moment
1180,crush moment
1181,crush moment
1182,crush moment
1183,crush moment
1184,crush moment
1185,crush moment
1186,crush moment
1187,crush moment
1188,crush moment
1189,crush moment
1190,crush moment
1191,crush moment
1192,crush moment
1193,crush moment
1194,crush moment
1195,crush moment
1196,crush moment
1197,crush moment
1198,crush moment
1199,crush moment
1200,crush moment
1201,crush moment
1202,crush moment
1203,crush moment
1204,crush moment
1205,crush moment
1206,crush moment
1207,crush moment
1208,crush moment
1209,crush moment
1210,crush moment
1211,crush moment
1212,crush moment
1213,crush moment
1214,crush moment
1215,crush moment
1216,crush moment
1217,crush moment
1218,crush moment
1219,crush moment
1220,crush moment
1221,crush moment
1222,crush moment
1223,crush moment
1224,crush moment
1225,crush moment
1226,crush moment
1227,crush moment
1228,crush moment
1229,crush moment
1230,crush moment
1231,crush moment
1232,crush moment
1233,crush moment
1234,crush moment
1235,crush moment
1236,crush moment
1237,crush moment
1238,crush moment
1239,crush moment
1240,crush moment
1241,crush moment
1242,crush moment
1243,crush moment
1244,crush moment
1245,crush moment
1246,crush moment
1247,crush moment
1248,crush moment
1249,crush moment
1250,crush moment
1251,crush moment
1252,crush moment
1253,crush moment
1254,crush moment
1255,crush moment
1256,crush moment
1257,crush moment
1258,crush moment
1259,crush moment
1260,crush moment
1261,crush moment
1262,crush moment
1263,crush moment
1264,crush moment
1265,crush moment
1266,crush moment
1267,crush moment
1268,crush moment
1269,crush moment
1270,crush moment
1271,crush moment
1272,crush moment
1273,crush moment
1274,crush moment
1275,crush moment
1276,crush moment
1277,crush moment
1278,crush moment
1279,crush moment
1280,crush moment
1281,crush moment
1282,crush moment
1283,crush moment
1284,crush moment
1285,crush moment
1286,crush moment
1287,after crush
1288,after crush
1289,after crush
1290,after crush
1291,after crush
1292,after crush
1293,after crush
1294,after crush
1295,after crush
1296,after crush
1297,after crush
1298,after crush
1299,after crush
1300,after crush
1301,after crush
1302,after crush
1303,after crush
1304,after crush
1305,after crush
1306,after crush
1307,after crush
1308,after crush
1309,after crush
1310,after crush
1311,after crush
1312,after crush
1313,after crush
1314,after crush
1315,after crush
1316,after crush
1317,after crush
1318,after crush
1319,after crush
1320,after crush
1321,after crush
1322,after crush
1323,after crush
1324,after crush
1325,after crush
1326,after crush
1327,after crush
1328,after crush
1329,after crush
1330,after crush
1331,after crush
1332,after crush
1333,after crush
1334,after crush
1335,after crush
1336,after crush
1337,after crush
1338,after crush
1339,after crush
1340,after crush
1341,after crush
1342,after crush
1343,after crush
1344,after crush
1345,after crush
1346,after crush
1347,after crush
1348,after crush
1349,after crush
1350,after crush
1351,after crush
1352,after crush
1353,after crush
1354,after crush
1355,after crush
1356,after crush
1357,after crush
1358,after crush
1359,after crush
1360,after crush
1361,after crush
1362,after crush
1363,after crush
1364,after crush
1365,after crush
1366,after crush
1367,after crush
1368,after crush
1369,after crush
1370,after crush
1371,after crush
1372,after crush
1373,after crush
1374,after crush
1375,after crush
1376,after crush
1377,after crush
1378,after crush
1379,after crush
1380,after crush
1381,after crush
1382,after crush
1383,after crush
1384,after crush
1385,after crush
1386,after crush
1387,after crush
1388,after crush
1389,after crush
1390,after crush
1391,after crush
1392,after crush
1393,after crush
1394,after crush
1395,after crush
1396,after crush
1397,after crush
1398,after crush
1399,after crush
1400,after crush
1401,after crush
1402,after crush
1403,after crush
1404,after crush
1405,after crush
1406,after crush
1407,after crush
1408,after crush
1409,after crush
1410,after crush
1411,after crush
1412,after crush
1413,after crush
1414,after crush
1415,after crush
1416,after crush
1417,after crush
1418,after crush
1419,after crush
1420,after crush
1421,after crush
1422,after crush
1423,after crush
1424,after crush
1425,after crush
1426,after crush
1427,after crush
1428,after crush
1429,after crush
1430,after crush
1431,after crush
1432,after crush
1433,after crush
1434,after crush
1435,after crush
1436,after crush
1437,after crush
1438,after crush
1439,after crush
1440,after crush
1441,after crush
1442,after crush
1443,after crush
1444,after crush
1445,after crush
1446,after crush
1447,after crush
1448,after crush
1449,after crush
1450,after crush
1451,after crush
1452,after crush
1453,after crush
1454,after crush
1455,after crush
1456,after crush
1457,after crush
1458,after crush
1459,after crush
1460,after crush
1461,after crush
1462,after crush
1463,after crush
1464,after crush
1465,after crush
1466,after crush
1467,after crush
1468,after crush
1469,after crush
1470,after crush
1471,after crush
1472,after crush
1473,after crush
1474,after crush
1475,after crush
1476,after crush
1477,after crush
1478,after crush
1479,after crush
1480,after crush
1481,after crush
1482,after crush
1483,after crush
1484,after crush
1485,after crush
1486,after crush
1487,after crush
1488,after crush
1489,after crush
1490,after crush
1491,after crush
1492,after crush
1493,after crush
1494,after crush
1495,after crush
1496,after crush
1497,after crush
1498,after crush
1499,after crush
1500,after crush
1501,after crush
1502,after crush
1503,after crush
1504,after crush
1505,after crush
1506,after crush
1507,after crush
1508,after crush
1509,after crush
1510,after crush
1511,after crush
1512,after crush
1513,after crush
1514,after crush
1515,after crush
1516,after crush
1517,after crush
1518,after crush
1519,after crush
1520,after crush
1521,after crush
1522,after crush
1523,after crush
1524,after crush
1525,after crush
1526,after crush
1527,after crush
1528,after crush
1529,after crush
1530,after crush
1531,after crush
1532,after crush
1533,after crush
1534,after crush
1535,after crush
1536,after crush
1537,after crush
1538,after crush
1539,after crush
1540,after crush
1541,after crush
