frame_num,type
378,before crush
379,before crush
380,before crush
381,before crush
382,before crush
383,before crush
384,before crush
385,before crush
386,before crush
387,before crush
388,before crush
389,before crush
390,before crush
391,before crush
392,before crush
393,before crush
394,before crush
395,before crush
396,before crush
397,before crush
398,before crush
399,before crush
400,before crush
401,before crush
402,before crush
403,before crush
404,before crush
405,before crush
406,before crush
407,before crush
408,before crush
409,before crush
410,before crush
411,before crush
412,before crush
413,before crush
414,before crush
415,before crush
416,before crush
417,before crush
418,before crush
419,before crush
420,before crush
421,before crush
422,before crush
423,before crush
424,before crush
425,before crush
426,before crush
427,before crush
428,before crush
429,before crush
430,before crush
431,before crush
432,before crush
433,before crush
434,before crush
435,before crush
436,before crush
437,before crush
438,before crush
439,before crush
440,before crush
441,before crush
442,before crush
443,before crush
444,before crush
445,before crush
446,before crush
447,before crush
448,before crush
449,before crush
450,before crush
451,before crush
452,before crush
453,before crush
454,before crush
455,before crush
456,before crush
457,before crush
458,before crush
459,before crush
460,before crush
461,before crush
462,before crush
463,before crush
464,before crush
465,before crush
466,before crush
467,before crush
468,before crush
469,before crush
470,before crush
471,before crush
472,before crush
473,before crush
474,before crush
475,before crush
476,before crush
477,before crush
478,before crush
479,before crush
480,before crush
481,before crush
482,before crush
483,before crush
484,before crush
485,before crush
486,before crush
487,before crush
488,before crush
489,before crush
490,before crush
491,before crush
492,before crush
493,before crush
494,before crush
495,before crush
496,before crush
497,before crush
498,before crush
499,before crush
500,before crush
501,before crush
502,before crush
503,before crush
504,before crush
505,before crush
506,before crush
507,before crush
508,before crush
509,before crush
510,before crush
511,before crush
512,before crush
513,before crush
514,before crush
515,before crush
516,before crush
517,before crush
518,before crush
519,before crush
520,before crush
521,before crush
522,before crush
523,before crush
524,before crush
525,before crush
526,before crush
527,before crush
528,before crush
529,before crush
530,before crush
531,before crush
532,before crush
533,before crush
534,before crush
535,before crush
536,before crush
537,before crush
538,before crush
539,before crush
540,before crush
541,before crush
542,before crush
543,before crush
544,before crush
545,before crush
546,crush moment
547,crush moment
548,crush moment
549,crush moment
550,crush moment
551,crush moment
552,crush moment
553,crush moment
554,crush moment
555,crush moment
556,crush moment
557,crush moment
558,crush moment
559,crush moment
560,crush moment
561,crush moment
562,crush moment
563,crush moment
564,crush moment
565,crush moment
566,crush moment
567,crush moment
568,crush moment
569,crush moment
570,crush moment
571,crush moment
572,crush moment
573,crush moment
574,crush moment
575,crush moment
576,crush moment
577,crush moment
578,crush moment
579,crush moment
580,crush moment
581,crush moment
582,crush moment
583,crush moment
584,crush moment
585,crush moment
586,crush moment
587,crush moment
588,crush moment
589,crush moment
590,crush moment
591,crush moment
592,crush moment
593,crush moment
594,crush moment
595,crush moment
596,crush moment
597,crush moment
598,crush moment
599,crush moment
600,crush moment
601,crush moment
602,crush moment
603,crush moment
604,crush moment
605,crush moment
606,crush moment
607,crush moment
608,crush moment
609,crush moment
610,crush moment
611,crush moment
612,crush moment
613,crush moment
614,crush moment
615,crush moment
616,crush moment
617,crush moment
618,crush moment
619,crush moment
620,crush moment
621,crush moment
622,crush moment
623,crush moment
624,crush moment
625,crush moment
626,crush moment
627,crush moment
628,crush moment
629,crush moment
630,crush moment
631,crush moment
632,crush moment
633,crush moment
634,crush moment
635,crush moment
636,crush moment
637,crush moment
638,crush moment
639,crush moment
640,crush moment
641,crush moment
642,crush moment
643,crush moment
644,crush moment
645,crush moment
646,crush moment
647,crush moment
648,crush moment
649,crush moment
650,crush moment
651,crush moment
652,crush moment
653,crush moment
654,crush moment
655,crush moment
656,crush moment
657,crush moment
658,crush moment
659,crush moment
660,crush moment
661,crush moment
662,crush moment
663,crush moment
664,crush moment
665,crush moment
666,crush moment
667,crush moment
668,crush moment
669,crush moment
670,crush moment
671,crush moment
672,crush moment
673,crush moment
674,crush moment
675,crush moment
676,crush moment
677,crush moment
678,crush moment
679,crush moment
680,crush moment
681,crush moment
682,crush moment
683,crush moment
684,crush moment
685,crush moment
686,crush moment
687,crush moment
688,crush moment
689,crush moment
690,crush moment
691,crush moment
692,crush moment
693,crush moment
694,crush moment
695,crush moment
696,crush moment
697,crush moment
698,crush moment
699,crush moment
700,crush moment
701,crush moment
702,crush moment
703,crush moment
704,crush moment
705,crush moment
706,crush moment
707,crush moment
708,crush moment
709,crush moment
710,crush moment
711,crush moment
712,crush moment
713,crush moment
714,crush moment
715,crush moment
716,crush moment
717,crush moment
718,crush moment
719,crush moment
720,crush moment
721,crush moment
722,crush moment
723,crush moment
724,crush moment
725,crush moment
726,crush moment
727,crush moment
728,crush moment
729,crush moment
730,crush moment
731,crush moment
732,crush moment
733,crush moment
734,crush moment
735,crush moment
736,crush moment
737,crush moment
738,crush moment
739,crush moment
740,crush moment
741,crush moment
742,crush moment
743,crush moment
744,crush moment
745,crush moment
746,crush moment
747,crush moment
748,crush moment
749,crush moment
750,crush moment
751,crush moment
752,crush moment
753,crush moment
754,crush moment
755,crush moment
756,crush moment
757,crush moment
758,crush moment
759,crush moment
760,crush moment
761,crush moment
762,crush moment
763,crush moment
764,crush moment
765,crush moment
766,crush moment
767,crush moment
768,crush moment
769,crush moment
770,crush moment
771,crush moment
772,crush moment
773,crush moment
774,crush moment
775,crush moment
776,crush moment
777,crush moment
778,crush moment
779,crush moment
780,crush moment
781,crush moment
782,crush moment
783,crush moment
784,crush moment
785,crush moment
786,crush moment
787,crush moment
788,crush moment
789,crush moment
790,crush moment
791,crush moment
792,crush moment
793,crush moment
794,crush moment
795,crush moment
796,crush moment
797,crush moment
798,crush moment
799,crush moment
800,crush moment
801,crush moment
802,crush moment
803,crush moment
804,crush moment
805,crush moment
806,crush moment
807,crush moment
808,crush moment
809,crush moment
810,crush moment
811,crush moment
812,crush moment
813,crush moment
814,crush moment
815,crush moment
816,crush moment
817,crush moment
818,crush moment
819,crush moment
820,crush moment
821,crush moment
822,crush moment
823,crush moment
824,crush moment
825,crush moment
826,crush moment
827,crush moment
828,crush moment
829,crush moment
830,crush moment
831,crush moment
832,crush moment
833,crush moment
834,crush moment
835,crush moment
836,crush moment
837,crush moment
838,crush moment
839,crush moment
840,crush moment
