frame_num,type
378,before crush
379,before crush
380,before crush
381,before crush
382,before crush
383,before crush
384,before crush
385,before crush
386,before crush
387,before crush
388,before crush
389,before crush
390,before crush
391,before crush
392,before crush
393,before crush
394,before crush
395,before crush
396,before crush
397,before crush
398,before crush
399,before crush
400,before crush
401,before crush
402,before crush
403,before crush
404,before crush
405,before crush
406,before crush
407,before crush
408,before crush
409,before crush
410,before crush
411,before crush
412,before crush
413,before crush
414,before crush
415,before crush
416,before crush
417,before crush
418,before crush
419,before crush
420,before crush
421,before crush
422,before crush
423,before crush
424,before crush
425,before crush
426,before crush
427,before crush
428,before crush
429,before crush
430,before crush
431,before crush
432,before crush
433,before crush
434,before crush
435,before crush
436,before crush
437,before crush
438,before crush
439,before crush
440,before crush
441,before crush
442,before crush
443,before crush
444,before crush
445,before crush
446,before crush
447,before crush
448,before crush
449,before crush
450,before crush
451,before crush
452,before crush
453,before crush
454,before crush
455,before crush
456,before crush
457,before crush
458,before crush
459,before crush
460,before crush
461,before crush
462,before crush
463,before crush
464,before crush
465,before crush
466,before crush
467,before crush
468,before crush
469,before crush
470,before crush
471,before crush
472,before crush
473,before crush
474,before crush
475,before crush
476,before crush
477,before crush
478,before crush
479,before crush
480,before crush
481,before crush
482,before crush
483,before crush
484,before crush
485,before crush
486,before crush
487,before crush
488,before crush
489,before crush
490,before crush
491,before crush
492,before crush
493,before crush
494,before crush
495,before crush
496,before crush
497,before crush
498,before crush
499,before crush
500,before crush
501,before crush
502,before crush
503,before crush
504,before crush
505,before crush
506,before crush
507,before crush
508,before crush
509,before crush
510,before crush
511,before crush
512,before crush
513,before crush
514,before crush
515,crush moment
516,crush moment
517,crush moment
518,crush moment
519,crush moment
520,crush moment
521,crush moment
522,crush moment
523,crush moment
524,crush moment
525,crush moment
526,crush moment
527,crush moment
528,after crush
529,after crush
530,after crush
531,after crush
532,after crush
533,after crush
534,after crush
535,after crush
536,after crush
537,after crush
538,after crush
539,after crush
540,after crush
541,after crush
542,after crush
543,after crush
544,after crush
545,after crush
546,after crush
547,after crush
548,after crush
549,after crush
550,after crush
551,after crush
552,after crush
553,after crush
554,after crush
555,after crush
556,after crush
557,after crush
558,after crush
559,after crush
560,after crush
561,after crush
562,after crush
563,after crush
564,after crush
565,after crush
566,after crush
567,after crush
568,after crush
569,after crush
570,after crush
571,after crush
572,after crush
573,after crush
574,after crush
575,after crush
576,after crush
577,after crush
578,after crush
579,after crush
580,after crush
581,after crush
582,after crush
583,after crush
584,after crush
585,after crush
586,after crush
587,after crush
588,after crush
589,after crush
590,after crush
591,after crush
592,after crush
593,after crush
594,after crush
595,after crush
596,after crush
597,after crush
598,after crush
599,after crush
600,after crush
601,after crush
602,after crush
603,after crush
604,after crush
605,after crush
606,after crush
607,after crush
608,after crush
609,after crush
610,after crush
611,after crush
612,after crush
613,after crush
614,after crush
615,after crush
616,after crush
617,after crush
618,after crush
619,after crush
620,after crush
621,after crush
622,after crush
623,after crush
624,after crush
625,after crush
626,after crush
627,after crush
628,after crush
629,after crush
630,after crush
631,after crush
632,after crush
633,after crush
634,after crush
635,after crush
636,after crush
637,after crush
638,after crush
639,after crush
640,after crush
641,after crush
642,after crush
643,after crush
644,after crush
645,after crush
646,after crush
647,after crush
648,after crush
649,after crush
650,after crush
651,after crush
652,after crush
