frame_num,type
353,crush moment
354,crush moment
355,crush moment
356,crush moment
357,crush moment
358,crush moment
359,crush moment
360,crush moment
361,crush moment
362,crush moment
363,crush moment
364,crush moment
365,crush moment
366,crush moment
367,crush moment
368,crush moment
369,crush moment
370,crush moment
371,crush moment
372,crush moment
373,crush moment
374,crush moment
375,crush moment
376,crush moment
377,crush moment
378,crush moment
379,crush moment
380,crush moment
381,crush moment
382,crush moment
383,crush moment
384,crush moment
385,crush moment
386,crush moment
387,crush moment
388,crush moment
389,crush moment
390,crush moment
391,crush moment
392,crush moment
393,crush moment
394,crush moment
395,crush moment
396,crush moment
397,crush moment
398,crush moment
399,crush moment
400,crush moment
401,crush moment
402,crush moment
403,crush moment
404,crush moment
405,crush moment
406,crush moment
407,crush moment
408,crush moment
409,crush moment
410,crush moment
411,crush moment
412,crush moment
413,crush moment
414,crush moment
415,crush moment
416,crush moment
417,crush moment
418,crush moment
419,crush moment
420,crush moment
421,crush moment
422,crush moment
423,crush moment
424,crush moment
425,crush moment
426,crush moment
427,crush moment
428,crush moment
429,crush moment
430,crush moment
431,crush moment
432,crush moment
433,crush moment
434,crush moment
435,crush moment
436,crush moment
437,crush moment
438,crush moment
439,crush moment
440,crush moment
441,crush moment
442,crush moment
443,crush moment
444,crush moment
445,crush moment
446,crush moment
447,crush moment
448,crush moment
449,crush moment
450,crush moment
451,crush moment
452,crush moment
453,crush moment
454,crush moment
455,crush moment
456,crush moment
457,crush moment
458,crush moment
459,crush moment
460,crush moment
461,crush moment
462,crush moment
463,crush moment
464,crush moment
465,crush moment
466,crush moment
467,crush moment
468,crush moment
469,crush moment
470,crush moment
471,crush moment
472,crush moment
473,crush moment
474,crush moment
475,crush moment
476,crush moment
477,crush moment
478,crush moment
479,crush moment
480,crush moment
481,crush moment
482,crush moment
483,crush moment
484,crush moment
485,crush moment
486,crush moment
487,crush moment
488,crush moment
489,crush moment
490,crush moment
491,crush moment
492,crush moment
493,crush moment
494,crush moment
495,crush moment
496,crush moment
497,crush moment
498,crush moment
499,crush moment
500,crush moment
501,crush moment
502,crush moment
503,crush moment
504,crush moment
505,crush moment
506,crush moment
507,crush moment
508,crush moment
509,crush moment
510,crush moment
511,crush moment
512,crush moment
513,crush moment
514,crush moment
515,crush moment
516,crush moment
517,crush moment
518,crush moment
519,crush moment
520,crush moment
521,crush moment
522,crush moment
523,crush moment
524,crush moment
525,crush moment
526,crush moment
527,crush moment
528,crush moment
529,crush moment
530,crush moment
531,crush moment
532,crush moment
533,crush moment
534,crush moment
535,crush moment
536,crush moment
537,crush moment
538,crush moment
539,crush moment
540,crush moment
541,crush moment
542,crush moment
543,crush moment
544,crush moment
545,crush moment
546,crush moment
547,crush moment
548,crush moment
549,crush moment
550,crush moment
551,crush moment
552,crush moment
553,crush moment
554,crush moment
555,crush moment
556,crush moment
557,crush moment
558,crush moment
559,crush moment
560,crush moment
561,crush moment
562,crush moment
563,crush moment
564,crush moment
565,crush moment
566,crush moment
567,crush moment
568,crush moment
569,crush moment
570,crush moment
571,crush moment
572,crush moment
573,crush moment
574,crush moment
575,crush moment
576,crush moment
577,crush moment
578,crush moment
579,crush moment
580,crush moment
581,crush moment
582,crush moment
583,crush moment
584,crush moment
585,crush moment
586,crush moment
587,crush moment
588,crush moment
589,crush moment
590,crush moment
591,crush moment
592,crush moment
593,crush moment
594,crush moment
595,crush moment
596,crush moment
597,crush moment
598,crush moment
599,crush moment
600,crush moment
601,crush moment
602,crush moment
603,crush moment
604,crush moment
605,crush moment
606,crush moment
607,crush moment
608,crush moment
609,crush moment
610,crush moment
611,crush moment
612,crush moment
613,crush moment
614,crush moment
615,crush moment
616,crush moment
617,crush moment
618,crush moment
619,crush moment
620,crush moment
621,crush moment
622,crush moment
623,crush moment
624,crush moment
625,crush moment
626,crush moment
627,crush moment
628,crush moment
629,crush moment
630,crush moment
631,crush moment
632,crush moment
633,crush moment
634,crush moment
635,crush moment
636,crush moment
637,crush moment
638,crush moment
639,crush moment
640,crush moment
641,crush moment
642,crush moment
643,crush moment
644,crush moment
645,crush moment
646,crush moment
647,crush moment
648,crush moment
649,crush moment
650,crush moment
651,crush moment
652,crush moment
653,crush moment
654,crush moment
655,crush moment
656,crush moment
657,crush moment
658,crush moment
659,crush moment
660,crush moment
661,crush moment
662,crush moment
663,crush moment
664,crush moment
665,crush moment
666,crush moment
667,crush moment
668,crush moment
669,crush moment
670,crush moment
671,after crush
672,after crush
673,after crush
674,after crush
675,after crush
676,after crush
677,after crush
678,after crush
679,after crush
680,after crush
681,after crush
682,after crush
683,after crush
684,after crush
685,after crush
686,after crush
687,after crush
688,after crush
689,after crush
690,after crush
691,after crush
692,after crush
693,after crush
694,after crush
695,after crush
696,after crush
697,after crush
698,after crush
699,after crush
700,after crush
701,after crush
702,after crush
703,after crush
704,after crush
705,after crush
706,after crush
707,after crush
708,after crush
709,after crush
710,after crush
711,after crush
712,after crush
713,after crush
714,after crush
715,after crush
716,after crush
717,after crush
718,after crush
719,after crush
720,after crush
721,after crush
722,after crush
723,after crush
724,after crush
725,after crush
726,after crush
727,after crush
728,after crush
729,after crush
730,after crush
731,after crush
732,after crush
733,after crush
734,after crush
735,after crush
736,after crush
737,after crush
738,after crush
739,after crush
740,after crush
741,after crush
742,after crush
743,after crush
744,after crush
745,after crush
746,after crush
747,after crush
748,after crush
749,after crush
750,after crush
751,after crush
752,after crush
753,after crush
754,after crush
755,after crush
756,after crush
757,after crush
758,after crush
759,after crush
760,after crush
761,after crush
762,after crush
763,after crush
764,after crush
765,after crush
766,after crush
767,after crush
768,after crush
769,after crush
770,after crush
771,after crush
772,after crush
773,after crush
774,after crush
775,after crush
776,after crush
777,after crush
778,after crush
779,after crush
780,after crush
781,after crush
782,after crush
783,after crush
784,after crush
785,after crush
786,after crush
787,after crush
788,after crush
789,after crush
790,after crush
791,after crush
792,after crush
793,after crush
794,after crush
795,after crush
796,after crush
797,after crush
798,after crush
799,after crush
800,after crush
801,after crush
802,after crush
803,after crush
804,after crush
805,after crush
806,after crush
807,after crush
808,after crush
809,after crush
810,after crush
811,after crush
812,after crush
813,after crush
814,after crush
815,after crush
816,after crush
817,after crush
818,after crush
819,after crush
820,after crush
821,after crush
822,after crush
823,after crush
824,after crush
825,after crush
826,after crush
827,after crush
828,after crush
829,after crush
830,after crush
831,after crush
832,after crush
833,after crush
834,after crush
835,after crush
836,after crush
837,after crush
838,after crush
839,after crush
840,after crush
841,after crush
842,after crush
843,after crush
844,after crush
845,after crush
846,after crush
847,after crush
848,after crush
849,after crush
850,after crush
851,after crush
852,after crush
853,after crush
854,after crush
855,after crush
856,after crush
857,after crush
858,after crush
859,after crush
860,after crush
861,after crush
862,after crush
863,after crush
864,after crush
865,after crush
866,after crush
867,after crush
868,after crush
869,after crush
870,after crush
871,after crush
872,after crush
873,after crush
874,after crush
875,after crush
876,after crush
877,after crush
878,after crush
879,after crush
880,after crush
881,after crush
882,after crush
883,after crush
884,after crush
885,after crush
886,after crush
887,after crush
888,after crush
889,after crush
890,after crush
891,after crush
892,after crush
893,after crush
894,after crush
895,after crush
896,after crush
897,after crush
898,after crush
899,after crush
900,after crush
901,after crush
902,after crush
903,after crush
904,after crush
