frame_num,type
356,crush moment
357,crush moment
358,crush moment
359,crush moment
360,crush moment
361,crush moment
362,crush moment
363,crush moment
364,crush moment
365,crush moment
366,crush moment
367,crush moment
368,crush moment
369,crush moment
370,crush moment
371,crush moment
372,crush moment
373,crush moment
374,crush moment
375,crush moment
376,crush moment
377,crush moment
378,crush moment
379,crush moment
380,crush moment
381,crush moment
382,crush moment
383,crush moment
384,crush moment
385,crush moment
386,crush moment
387,crush moment
388,crush moment
389,crush moment
390,crush moment
391,crush moment
392,crush moment
393,crush moment
394,crush moment
395,crush moment
396,crush moment
397,crush moment
398,crush moment
399,crush moment
400,crush moment
401,crush moment
402,crush moment
403,crush moment
404,crush moment
405,crush moment
406,crush moment
407,crush moment
408,crush moment
409,crush moment
410,crush moment
411,crush moment
412,crush moment
413,crush moment
414,crush moment
415,crush moment
416,crush moment
417,crush moment
418,crush moment
419,crush moment
420,crush moment
421,crush moment
422,crush moment
423,crush moment
424,crush moment
425,crush moment
426,crush moment
427,crush moment
428,crush moment
429,crush moment
430,crush moment
431,crush moment
432,crush moment
433,crush moment
434,crush moment
435,crush moment
436,crush moment
437,crush moment
438,crush moment
439,crush moment
440,crush moment
441,crush moment
442,crush moment
443,crush moment
444,crush moment
445,crush moment
446,crush moment
447,crush moment
448,crush moment
449,crush moment
450,crush moment
451,crush moment
452,crush moment
453,crush moment
454,crush moment
455,crush moment
456,crush moment
457,crush moment
458,crush moment
459,crush moment
460,crush moment
461,crush moment
462,crush moment
463,crush moment
464,crush moment
465,crush moment
466,crush moment
467,crush moment
468,crush moment
469,crush moment
470,crush moment
471,crush moment
472,crush moment
473,crush moment
474,crush moment
475,crush moment
476,crush moment
477,crush moment
478,crush moment
479,crush moment
480,crush moment
481,crush moment
482,crush moment
483,crush moment
484,crush moment
485,crush moment
486,crush moment
487,crush moment
488,crush moment
489,crush moment
490,crush moment
491,crush moment
492,crush moment
493,crush moment
494,crush moment
495,crush moment
496,crush moment
497,crush moment
498,crush moment
499,crush moment
500,crush moment
501,crush moment
502,crush moment
503,crush moment
504,crush moment
505,crush moment
506,crush moment
507,crush moment
508,crush moment
509,crush moment
510,crush moment
511,crush moment
512,crush moment
513,crush moment
514,crush moment
515,crush moment
516,crush moment
517,crush moment
518,crush moment
519,crush moment
520,crush moment
521,crush moment
522,crush moment
523,crush moment
524,crush moment
525,crush moment
526,crush moment
527,crush moment
528,crush moment
529,crush moment
530,crush moment
531,crush moment
532,crush moment
533,crush moment
534,crush moment
535,crush moment
536,crush moment
537,crush moment
538,crush moment
539,crush moment
540,crush moment
541,crush moment
542,crush moment
543,crush moment
544,crush moment
545,crush moment
546,crush moment
547,crush moment
548,crush moment
549,crush moment
550,crush moment
551,crush moment
